rShldrBendx,rShldrBendy,rShldrBendz,rForearmBendx,rForearmBendy,rForearmBendz,rHandx,rHandy,rHandz,rThumb2x,rThumb2y,rThumb2z,rMid1x,rMid1y,rMid1z,lShldrBendx,lShldrBendy,lShldrBendz,lForearmBendx,lForearmBendy,lForearmBendz,lHandx,lHandy,lHandz,lThumb2x,lThumb2y,lThumb2z,lMid1x,lMid1y,lMid1z,lEarx,lEary,lEarz,lEyex,lEyey,lEyez,rEarx,rEary,rEarz,rEyex,rEyey,rEyez,Nosex,Nosey,Nosez,rThighBendx,rThighBendy,rThighBendz,rShinx,rShiny,rShinz,rFootx,rFooty,rFootz,rToex,rToey,rToez,lThighBendx,lThighBendy,lThighBendz,lShinx,lShiny,lShinz,lFootx,lFooty,lFootz,lToex,lToey,lToez,abdomenUpperx,abdomenUppery,abdomenUpperz,hipx,hipy,hipz,headx,heady,headz,neckx,necky,neckz,spinex,spiney,spinez,score,pose
-19.48566,-19.48566,-19.48566,-51.49923,-51.49923,-51.49923,-83.03732,-83.03732,-83.03732,-90.54143,-90.54143,-90.54143,-90.35356,-90.35356,-90.35356,27.14093,27.14093,27.14093,53.62407,53.62407,53.62407,91.73706,91.73706,91.73706,98.15954,98.15954,98.15954,102.6233,102.6233,102.6233,13.16581,13.16581,13.16581,10.27582,10.27582,10.27582,-2.518411,-2.518411,-2.518411,2.382679,2.382679,2.382679,5.432938,5.432938,5.432938,-8.3935,-8.3935,-8.3935,-23.96933,-23.96933,-23.96933,-40.28355,-40.28355,-40.28355,-41.2176,-41.2176,-41.2176,19.68068,19.68068,19.68068,29.04778,29.04778,29.04778,41.47319,41.47319,41.47319,50.09322,50.09322,50.09322,5.274326,5.274326,5.274326,5.458958,5.458958,5.458958,5.582449,5.582449,5.582449,3.827631,3.827631,3.827631,5.274326,5.274326,5.274326,0.6518901,warrior
-18.85484,-18.85484,-18.85484,-50.88313,-50.88313,-50.88313,-82.65036,-82.65036,-82.65036,-90.16484,-90.16484,-90.16484,-90.37401,-90.37401,-90.37401,27.8639,27.8639,27.8639,55.02341,55.02341,55.02341,94.17872,94.17872,94.17872,100.755,100.755,100.755,104.9013,104.9013,104.9013,13.75078,13.75078,13.75078,10.7278,10.7278,10.7278,-2.103186,-2.103186,-2.103186,3.066087,3.066087,3.066087,5.825015,5.825015,5.825015,-7.992609,-7.992609,-7.992609,-23.54704,-23.54704,-23.54704,-39.59212,-39.59212,-39.59212,-41.57726,-41.57726,-41.57726,19.78013,19.78013,19.78013,29.65371,29.65371,29.65371,41.34966,41.34966,41.34966,49.95613,49.95613,49.95613,5.170362,5.170362,5.170362,5.532062,5.532062,5.532062,6.064754,6.064754,6.064754,4.504528,4.504528,4.504528,5.170362,5.170362,5.170362,0.6761966,warrior
-18.32695,-18.32695,-18.32695,-51.32853,-51.32853,-51.32853,-83.0087,-83.0087,-83.0087,-90.60014,-90.60014,-90.60014,-90.93224,-90.93224,-90.93224,28.28302,28.28302,28.28302,55.04848,55.04848,55.04848,95.24129,95.24129,95.24129,101.3949,101.3949,101.3949,105.8086,105.8086,105.8086,14.72574,14.72574,14.72574,11.23385,11.23385,11.23385,-1.53159,-1.53159,-1.53159,3.671331,3.671331,3.671331,6.363918,6.363918,6.363918,-7.71563,-7.71563,-7.71563,-23.22703,-23.22703,-23.22703,-38.49757,-38.49757,-38.49757,-41.5199,-41.5199,-41.5199,20.00788,20.00788,20.00788,30.27327,30.27327,30.27327,41.36631,41.36631,41.36631,49.83802,49.83802,49.83802,5.364358,5.364358,5.364358,5.755241,5.755241,5.755241,6.862095,6.862095,6.862095,4.978036,4.978036,4.978036,5.364358,5.364358,5.364358,0.6690121,warrior
-18.00111,-18.00111,-18.00111,-51.47672,-51.47672,-51.47672,-83.21487,-83.21487,-83.21487,-90.86632,-90.86632,-90.86632,-91.29137,-91.29137,-91.29137,28.52115,28.52115,28.52115,55.0989,55.0989,55.0989,95.8233,95.8233,95.8233,101.7802,101.7802,101.7802,106.3096,106.3096,106.3096,15.23762,15.23762,15.23762,11.50141,11.50141,11.50141,-1.232738,-1.232738,-1.232738,3.982099,3.982099,3.982099,6.637691,6.637691,6.637691,-7.568449,-7.568449,-7.568449,-23.05751,-23.05751,-23.05751,-37.93157,-37.93157,-37.93157,-41.43167,-41.43167,-41.43167,20.13754,20.13754,20.13754,30.63511,30.63511,30.63511,41.3795,41.3795,41.3795,49.77567,49.77567,49.77567,5.472293,5.472293,5.472293,5.878419,5.878419,5.878419,7.276823,7.276823,7.276823,5.260021,5.260021,5.260021,5.472293,5.472293,5.472293,0.6692261,warrior
-17.36568,-17.36568,-17.36568,-50.21257,-50.21257,-50.21257,-82.39491,-82.39491,-82.39491,-90.00697,-90.00697,-90.00697,-90.37529,-90.37529,-90.37529,28.76483,28.76483,28.76483,55.33007,55.33007,55.33007,96.41905,96.41905,96.41905,102.413,102.413,102.413,106.9439,106.9439,106.9439,15.60417,15.60417,15.60417,11.71793,11.71793,11.71793,-0.953836,-0.953836,-0.953836,4.101828,4.101828,4.101828,6.677053,6.677053,6.677053,-7.401689,-7.401689,-7.401689,-22.44115,-22.44115,-22.44115,-37.41924,-37.41924,-37.41924,-41.39172,-41.39172,-41.39172,20.51556,20.51556,20.51556,30.91765,30.91765,30.91765,41.40673,41.40673,41.40673,49.78805,49.78805,49.78805,5.712503,5.712503,5.712503,6.134721,6.134721,6.134721,7.583958,7.583958,7.583958,5.699574,5.699574,5.699574,5.712503,5.712503,5.712503,0.6641713,warrior
-17.15854,-17.15854,-17.15854,-50.21953,-50.21953,-50.21953,-82.3132,-82.3132,-82.3132,-89.908,-89.908,-89.908,-90.59155,-90.59155,-90.59155,28.99651,28.99651,28.99651,55.42521,55.42521,55.42521,96.41803,96.41803,96.41803,101.9148,101.9148,101.9148,106.6067,106.6067,106.6067,15.8973,15.8973,15.8973,11.73767,11.73767,11.73767,-0.883136,-0.883136,-0.883136,4.024215,4.024215,4.024215,6.649403,6.649403,6.649403,-7.280046,-7.280046,-7.280046,-22.04452,-22.04452,-22.04452,-37.1708,-37.1708,-37.1708,-41.363,-41.363,-41.363,20.72137,20.72137,20.72137,30.92636,30.92636,30.92636,41.49564,41.49564,41.49564,50.34467,50.34467,50.34467,5.901347,5.901347,5.901347,6.311006,6.311006,6.311006,7.764983,7.764983,7.764983,5.918984,5.918984,5.918984,5.901347,5.901347,5.901347,0.6659942,warrior
-16.91861,-16.91861,-16.91861,-50.12473,-50.12473,-50.12473,-82.70835,-82.70835,-82.70835,-90.29474,-90.29474,-90.29474,-91.31716,-91.31716,-91.31716,29.31396,29.31396,29.31396,55.47442,55.47442,55.47442,96.54169,96.54169,96.54169,101.4677,101.4677,101.4677,106.2758,106.2758,106.2758,16.08206,16.08206,16.08206,11.26137,11.26137,11.26137,-0.7709755,-0.7709755,-0.7709755,4.166409,4.166409,4.166409,6.766077,6.766077,6.766077,-7.233417,-7.233417,-7.233417,-22.33947,-22.33947,-22.33947,-37.06191,-37.06191,-37.06191,-41.46354,-41.46354,-41.46354,20.65641,20.65641,20.65641,30.77534,30.77534,30.77534,41.68501,41.68501,41.68501,51.05885,51.05885,51.05885,5.848392,5.848392,5.848392,6.279944,6.279944,6.279944,7.917801,7.917801,7.917801,6.197674,6.197674,6.197674,5.848392,5.848392,5.848392,0.6763374,warrior
-16.77625,-16.77625,-16.77625,-50.07262,-50.07262,-50.07262,-82.85078,-82.85078,-82.85078,-90.4755,-90.4755,-90.4755,-91.62502,-91.62502,-91.62502,29.47436,29.47436,29.47436,55.51997,55.51997,55.51997,96.22925,96.22925,96.22925,101.1686,101.1686,101.1686,106.0984,106.0984,106.0984,16.19709,16.19709,16.19709,11.02696,11.02696,11.02696,-0.6859972,-0.6859972,-0.6859972,4.273301,4.273301,4.273301,6.835595,6.835595,6.835595,-7.197286,-7.197286,-7.197286,-22.46359,-22.46359,-22.46359,-36.97997,-36.97997,-36.97997,-41.48108,-41.48108,-41.48108,20.65528,20.65528,20.65528,30.71147,30.71147,30.71147,41.76363,41.76363,41.76363,51.37105,51.37105,51.37105,5.850693,5.850693,5.850693,6.289846,6.289846,6.289846,8.019642,8.019642,8.019642,6.349057,6.349057,6.349057,5.850693,5.850693,5.850693,0.6740974,warrior
-16.48969,-16.48969,-16.48969,-49.92667,-49.92667,-49.92667,-82.62914,-82.62914,-82.62914,-90.22422,-90.22422,-90.22422,-91.5244,-91.5244,-91.5244,29.58028,29.58028,29.58028,55.67125,55.67125,55.67125,96.58457,96.58457,96.58457,101.3621,101.3621,101.3621,106.2305,106.2305,106.2305,16.34245,16.34245,16.34245,11.53094,11.53094,11.53094,-0.6095074,-0.6095074,-0.6095074,4.362781,4.362781,4.362781,7.027068,7.027068,7.027068,-7.064066,-7.064066,-7.064066,-22.46611,-22.46611,-22.46611,-36.89085,-36.89085,-36.89085,-41.63682,-41.63682,-41.63682,20.77897,20.77897,20.77897,30.74827,30.74827,30.74827,41.8064,41.8064,41.8064,51.41612,51.41612,51.41612,5.918504,5.918504,5.918504,6.387978,6.387978,6.387978,8.114919,8.114919,8.114919,6.545298,6.545298,6.545298,5.918504,5.918504,5.918504,0.6755037,warrior
-16.20595,-16.20595,-16.20595,-49.65401,-49.65401,-49.65401,-82.10526,-82.10526,-82.10526,-89.6375,-89.6375,-89.6375,-90.97756,-90.97756,-90.97756,29.5936,29.5936,29.5936,55.48902,55.48902,55.48902,95.94627,95.94627,95.94627,100.7223,100.7223,100.7223,105.8724,105.8724,105.8724,16.57679,16.57679,16.57679,11.95326,11.95326,11.95326,-0.4474332,-0.4474332,-0.4474332,4.738479,4.738479,4.738479,7.22557,7.22557,7.22557,-7.005743,-7.005743,-7.005743,-22.44506,-22.44506,-22.44506,-36.93585,-36.93585,-36.93585,-41.88362,-41.88362,-41.88362,20.89804,20.89804,20.89804,30.76906,30.76906,30.76906,41.77313,41.77313,41.77313,51.3233,51.3233,51.3233,5.99979,5.99979,5.99979,6.472968,6.472968,6.472968,8.318812,8.318812,8.318812,6.693824,6.693824,6.693824,5.99979,5.99979,5.99979,0.6690823,warrior
-15.95143,-15.95143,-15.95143,-49.54234,-49.54234,-49.54234,-81.86165,-81.86165,-81.86165,-89.38123,-89.38123,-89.38123,-90.73709,-90.73709,-90.73709,29.59388,29.59388,29.59388,55.26305,55.26305,55.26305,95.51128,95.51128,95.51128,100.2531,100.2531,100.2531,105.5315,105.5315,105.5315,16.69891,16.69891,16.69891,12.15959,12.15959,12.15959,-0.2997349,-0.2997349,-0.2997349,4.960522,4.960522,4.960522,7.322776,7.322776,7.322776,-6.892902,-6.892902,-6.892902,-22.47842,-22.47842,-22.47842,-37.17924,-37.17924,-37.17924,-42.04454,-42.04454,-42.04454,20.93635,20.93635,20.93635,30.78816,30.78816,30.78816,41.6573,41.6573,41.6573,50.70687,50.70687,50.70687,6.052205,6.052205,6.052205,6.536965,6.536965,6.536965,8.451603,8.451603,8.451603,6.821224,6.821224,6.821224,6.052205,6.052205,6.052205,0.6679859,warrior
-15.7646,-15.7646,-15.7646,-49.38823,-49.38823,-49.38823,-81.34734,-81.34734,-81.34734,-88.80943,-88.80943,-88.80943,-90.19567,-90.19567,-90.19567,29.52168,29.52168,29.52168,54.86211,54.86211,54.86211,94.94511,94.94511,94.94511,99.50536,99.50536,99.50536,104.8104,104.8104,104.8104,16.77241,16.77241,16.77241,12.26343,12.26343,12.26343,-0.2282171,-0.2282171,-0.2282171,5.007271,5.007271,5.007271,7.24542,7.24542,7.24542,-6.849662,-6.849662,-6.849662,-22.54774,-22.54774,-22.54774,-37.48375,-37.48375,-37.48375,-42.16702,-42.16702,-42.16702,20.98004,20.98004,20.98004,30.76587,30.76587,30.76587,41.69226,41.69226,41.69226,50.70729,50.70729,50.70729,6.133639,6.133639,6.133639,6.599414,6.599414,6.599414,8.518326,8.518326,8.518326,6.87854,6.87854,6.87854,6.133639,6.133639,6.133639,0.6626522,warrior
-15.71466,-15.71466,-15.71466,-49.27429,-49.27429,-49.27429,-81.08085,-81.08085,-81.08085,-88.45325,-88.45325,-88.45325,-89.8956,-89.8956,-89.8956,29.51316,29.51316,29.51316,54.69038,54.69038,54.69038,93.96005,93.96005,93.96005,98.18113,98.18113,98.18113,103.2402,103.2402,103.2402,16.76387,16.76387,16.76387,12.27268,12.27268,12.27268,-0.2040512,-0.2040512,-0.2040512,4.969395,4.969395,4.969395,7.122963,7.122963,7.122963,-6.806016,-6.806016,-6.806016,-22.07143,-22.07143,-22.07143,-37.53689,-37.53689,-37.53689,-42.18098,-42.18098,-42.18098,20.96298,20.96298,20.96298,30.62961,30.62961,30.62961,41.66453,41.66453,41.66453,50.74394,50.74394,50.74394,6.182178,6.182178,6.182178,6.630329,6.630329,6.630329,8.519833,8.519833,8.519833,6.899253,6.899253,6.899253,6.182178,6.182178,6.182178,0.6588456,warrior
-15.96395,-15.96395,-15.96395,-49.68319,-49.68319,-49.68319,-81.21053,-81.21053,-81.21053,-88.5856,-88.5856,-88.5856,-90.00961,-90.00961,-90.00961,29.28769,29.28769,29.28769,54.58992,54.58992,54.58992,95.12141,95.12141,95.12141,99.96645,99.96645,99.96645,104.9752,104.9752,104.9752,16.43692,16.43692,16.43692,12.09028,12.09028,12.09028,-0.3302518,-0.3302518,-0.3302518,4.79618,4.79618,4.79618,7.056338,7.056338,7.056338,-6.877329,-6.877329,-6.877329,-21.90071,-21.90071,-21.90071,-37.41137,-37.41137,-37.41137,-42.05669,-42.05669,-42.05669,20.89928,20.89928,20.89928,30.5165,30.5165,30.5165,41.57914,41.57914,41.57914,50.70931,50.70931,50.70931,6.122104,6.122104,6.122104,6.566539,6.566539,6.566539,8.303326,8.303326,8.303326,6.661872,6.661872,6.661872,6.122104,6.122104,6.122104,0.6694358,warrior
-16.44437,-16.44437,-16.44437,-49.97377,-49.97377,-49.97377,-81.23387,-81.23387,-81.23387,-88.58817,-88.58817,-88.58817,-89.88739,-89.88739,-89.88739,29.04234,29.04234,29.04234,54.39364,54.39364,54.39364,93.97684,93.97684,93.97684,98.33122,98.33122,98.33122,103.0736,103.0736,103.0736,16.07961,16.07961,16.07961,11.67871,11.67871,11.67871,-0.6164914,-0.6164914,-0.6164914,4.459359,4.459359,4.459359,6.593957,6.593957,6.593957,-6.998594,-6.998594,-6.998594,-21.86933,-21.86933,-21.86933,-37.39163,-37.39163,-37.39163,-41.91853,-41.91853,-41.91853,20.92735,20.92735,20.92735,30.55062,30.55062,30.55062,41.53786,41.53786,41.53786,50.78207,50.78207,50.78207,6.078547,6.078547,6.078547,6.521462,6.521462,6.521462,7.994897,7.994897,7.994897,6.298986,6.298986,6.298986,6.078547,6.078547,6.078547,0.665823,warrior
-16.72202,-16.72202,-16.72202,-50.14601,-50.14601,-50.14601,-81.26241,-81.26241,-81.26241,-88.58513,-88.58513,-88.58513,-89.81986,-89.81986,-89.81986,28.92148,28.92148,28.92148,54.29976,54.29976,54.29976,91.06015,91.06015,91.06015,97.41577,97.41577,97.41577,102.0244,102.0244,102.0244,15.88231,15.88231,15.88231,11.44828,11.44828,11.44828,-0.7957473,-0.7957473,-0.7957473,4.26068,4.26068,4.26068,6.346054,6.346054,6.346054,-7.05415,-7.05415,-7.05415,-21.86394,-21.86394,-21.86394,-37.38323,-37.38323,-37.38323,-41.8613,-41.8613,-41.8613,20.94965,20.94965,20.94965,30.59151,30.59151,30.59151,41.52806,41.52806,41.52806,50.85333,50.85333,50.85333,6.05761,6.05761,6.05761,6.502679,6.502679,6.502679,7.811506,7.811506,7.811506,6.099731,6.099731,6.099731,6.05761,6.05761,6.05761,0.6664238,warrior
-16.92355,-16.92355,-16.92355,-50.22543,-50.22543,-50.22543,-81.06057,-81.06057,-81.06057,-88.20279,-88.20279,-88.20279,-89.52898,-89.52898,-89.52898,28.66828,28.66828,28.66828,53.97229,53.97229,53.97229,89.07959,89.07959,89.07959,96.09902,96.09902,96.09902,100.5272,100.5272,100.5272,15.15028,15.15028,15.15028,11.15809,11.15809,11.15809,-1.029847,-1.029847,-1.029847,3.946221,3.946221,3.946221,6.09577,6.09577,6.09577,-7.033331,-7.033331,-7.033331,-21.86244,-21.86244,-21.86244,-37.40983,-37.40983,-37.40983,-41.88404,-41.88404,-41.88404,20.95669,20.95669,20.95669,30.61398,30.61398,30.61398,41.56001,41.56001,41.56001,50.93075,50.93075,50.93075,6.06985,6.06985,6.06985,6.515764,6.515764,6.515764,7.283456,7.283456,7.283456,5.872363,5.872363,5.872363,6.06985,6.06985,6.06985,0.6689315,warrior
-17.37374,-17.37374,-17.37374,-50.68161,-50.68161,-50.68161,-81.24443,-81.24443,-81.24443,-88.21158,-88.21158,-88.21158,-89.82045,-89.82045,-89.82045,28.41582,28.41582,28.41582,54.0163,54.0163,54.0163,90.28786,90.28786,90.28786,99.6012,99.6012,99.6012,102.9511,102.9511,102.9511,14.39781,14.39781,14.39781,10.65777,10.65777,10.65777,-1.458673,-1.458673,-1.458673,3.488646,3.488646,3.488646,5.758911,5.758911,5.758911,-6.919654,-6.919654,-6.919654,-21.83116,-21.83116,-21.83116,-37.5661,-37.5661,-37.5661,-42.05632,-42.05632,-42.05632,20.83032,20.83032,20.83032,30.52623,30.52623,30.52623,41.58411,41.58411,41.58411,51.0932,51.0932,51.0932,6.03905,6.03905,6.03905,6.497191,6.497191,6.497191,6.654318,6.654318,6.654318,5.521042,5.521042,5.521042,6.03905,6.03905,6.03905,0.6895524,warrior
-17.53325,-17.53325,-17.53325,-50.91943,-50.91943,-50.91943,-81.3432,-81.3432,-81.3432,-88.2265,-88.2265,-88.2265,-89.97023,-89.97023,-89.97023,28.2723,28.2723,28.2723,54.03855,54.03855,54.03855,90.90903,90.90903,90.90903,101.3745,101.3745,101.3745,104.2019,104.2019,104.2019,14.01429,14.01429,14.01429,10.39571,10.39571,10.39571,-1.6895,-1.6895,-1.6895,3.248555,3.248555,3.248555,5.5871,5.5871,5.5871,-6.864489,-6.864489,-6.864489,-21.80882,-21.80882,-21.80882,-37.63901,-37.63901,-37.63901,-42.13266,-42.13266,-42.13266,20.76998,20.76998,20.76998,30.47817,30.47817,30.47817,41.58979,41.58979,41.58979,51.156,51.156,51.156,6.024065,6.024065,6.024065,6.488405,6.488405,6.488405,6.319304,6.319304,6.319304,5.369526,5.369526,5.369526,6.024065,6.024065,6.024065,0.6899887,warrior
-17.87426,-17.87426,-17.87426,-51.22418,-51.22418,-51.22418,-81.64162,-81.64162,-81.64162,-88.57994,-88.57994,-88.57994,-90.43082,-90.43082,-90.43082,28.07706,28.07706,28.07706,54.01206,54.01206,54.01206,93.37611,93.37611,93.37611,102.1955,102.1955,102.1955,104.6258,104.6258,104.6258,13.46865,13.46865,13.46865,9.407787,9.407787,9.407787,-1.995281,-1.995281,-1.995281,2.832705,2.832705,2.832705,5.665959,5.665959,5.665959,-6.886203,-6.886203,-6.886203,-21.74561,-21.74561,-21.74561,-37.83807,-37.83807,-37.83807,-42.2924,-42.2924,-42.2924,20.62435,20.62435,20.62435,30.55182,30.55182,30.55182,41.45296,41.45296,41.45296,51.04753,51.04753,51.04753,5.995286,5.995286,5.995286,6.432179,6.432179,6.432179,5.85978,5.85978,5.85978,5.101398,5.101398,5.101398,5.995286,5.995286,5.995286,0.6880196,warrior
-17.91908,-17.91908,-17.91908,-51.2207,-51.2207,-51.2207,-81.43198,-81.43198,-81.43198,-88.34888,-88.34888,-88.34888,-90.30076,-90.30076,-90.30076,27.97694,27.97694,27.97694,54.28566,54.28566,54.28566,94.68857,94.68857,94.68857,102.9012,102.9012,102.9012,105.5107,105.5107,105.5107,13.04828,13.04828,13.04828,8.748209,8.748209,8.748209,-2.336843,-2.336843,-2.336843,2.431031,2.431031,2.431031,5.242538,5.242538,5.242538,-6.810606,-6.810606,-6.810606,-21.65902,-21.65902,-21.65902,-38.00406,-38.00406,-38.00406,-42.30516,-42.30516,-42.30516,20.64042,20.64042,20.64042,30.60577,30.60577,30.60577,41.34748,41.34748,41.34748,50.95656,50.95656,50.95656,6.041484,6.041484,6.041484,6.478194,6.478194,6.478194,5.418914,5.418914,5.418914,5.028928,5.028928,5.028928,6.041484,6.041484,6.041484,0.6952132,warrior
-17.91999,-17.91999,-17.91999,-51.23774,-51.23774,-51.23774,-81.32518,-81.32518,-81.32518,-88.22258,-88.22258,-88.22258,-90.21736,-90.21736,-90.21736,27.9332,27.9332,27.9332,54.3902,54.3902,54.3902,95.38936,95.38936,95.38936,103.3314,103.3314,103.3314,105.9834,105.9834,105.9834,12.84528,12.84528,12.84528,8.405397,8.405397,8.405397,-2.501236,-2.501236,-2.501236,2.207868,2.207868,2.207868,5.399684,5.399684,5.399684,-6.774567,-6.774567,-6.774567,-21.61772,-21.61772,-21.61772,-38.09251,-38.09251,-38.09251,-42.31434,-42.31434,-42.31434,20.65916,20.65916,20.65916,30.63216,30.63216,30.63216,41.29151,41.29151,41.29151,50.91416,50.91416,50.91416,6.074588,6.074588,6.074588,6.508442,6.508442,6.508442,5.203959,5.203959,5.203959,5.006605,5.006605,5.006605,6.074588,6.074588,6.074588,0.6941348,warrior
-17.95735,-17.95735,-17.95735,-51.23222,-51.23222,-51.23222,-81.46945,-81.46945,-81.46945,-88.30584,-88.30584,-88.30584,-90.44055,-90.44055,-90.44055,27.92527,27.92527,27.92527,54.31729,54.31729,54.31729,93.43871,93.43871,93.43871,103.1655,103.1655,103.1655,105.9497,105.9497,105.9497,12.77364,12.77364,12.77364,8.19788,8.19788,8.19788,-2.730654,-2.730654,-2.730654,1.995582,1.995582,1.995582,5.035098,5.035098,5.035098,-6.704158,-6.704158,-6.704158,-21.58717,-21.58717,-21.58717,-38.19606,-38.19606,-38.19606,-42.37186,-42.37186,-42.37186,20.63529,20.63529,20.63529,30.58341,30.58341,30.58341,41.29996,41.29996,41.29996,50.86769,50.86769,50.86769,6.121077,6.121077,6.121077,6.543322,6.543322,6.543322,5.029414,5.029414,5.029414,4.983964,4.983964,4.983964,6.121077,6.121077,6.121077,0.7025712,warrior
-18.11127,-18.11127,-18.11127,-51.28503,-51.28503,-51.28503,-81.89638,-81.89638,-81.89638,-88.8318,-88.8318,-88.8318,-90.93426,-90.93426,-90.93426,27.9112,27.9112,27.9112,54.55263,54.55263,54.55263,92.86641,92.86641,92.86641,102.8187,102.8187,102.8187,105.9444,105.9444,105.9444,12.61957,12.61957,12.61957,7.996946,7.996946,7.996946,-3.035871,-3.035871,-3.035871,1.750741,1.750741,1.750741,4.837081,4.837081,4.837081,-6.643466,-6.643466,-6.643466,-21.56972,-21.56972,-21.56972,-38.25333,-38.25333,-38.25333,-42.4165,-42.4165,-42.4165,20.6862,20.6862,20.6862,30.63068,30.63068,30.63068,41.30415,41.30415,41.30415,50.85897,50.85897,50.85897,6.197557,6.197557,6.197557,6.609463,6.609463,6.609463,4.773505,4.773505,4.773505,4.899968,4.899968,4.899968,6.197557,6.197557,6.197557,0.7091266,warrior
-18.18232,-18.18232,-18.18232,-51.32109,-51.32109,-51.32109,-82.09476,-82.09476,-82.09476,-89.07552,-89.07552,-89.07552,-91.15372,-91.15372,-91.15372,27.89035,27.89035,27.89035,54.62748,54.62748,54.62748,92.55671,92.55671,92.55671,102.6885,102.6885,102.6885,105.9586,105.9586,105.9586,12.55512,12.55512,12.55512,7.914035,7.914035,7.914035,-3.180377,-3.180377,-3.180377,1.633777,1.633777,1.633777,4.750804,4.750804,4.750804,-6.608607,-6.608607,-6.608607,-21.5563,-21.5563,-21.5563,-38.28097,-38.28097,-38.28097,-42.42628,-42.42628,-42.42628,20.71477,20.71477,20.71477,30.64786,30.64786,30.64786,41.30261,41.30261,41.30261,50.84872,50.84872,50.84872,6.243882,6.243882,6.243882,6.64848,6.64848,6.64848,4.658248,4.658248,4.658248,4.854014,4.854014,4.854014,6.243882,6.243882,6.243882,0.7084037,warrior
-18.38591,-18.38591,-18.38591,-51.86584,-51.86584,-51.86584,-82.32693,-82.32693,-82.32693,-89.54794,-89.54794,-89.54794,-91.54002,-91.54002,-91.54002,27.62309,27.62309,27.62309,54.55982,54.55982,54.55982,92.3692,92.3692,92.3692,102.6194,102.6194,102.6194,105.9126,105.9126,105.9126,12.40309,12.40309,12.40309,7.788258,7.788258,7.788258,-3.412554,-3.412554,-3.412554,1.335869,1.335869,1.335869,4.627128,4.627128,4.627128,-6.545068,-6.545068,-6.545068,-21.52361,-21.52361,-21.52361,-38.22979,-38.22979,-38.22979,-42.39773,-42.39773,-42.39773,20.72737,20.72737,20.72737,30.7063,30.7063,30.7063,41.38145,41.38145,41.38145,50.96852,50.96852,50.96852,6.27613,6.27613,6.27613,6.68364,6.68364,6.68364,4.473284,4.473284,4.473284,4.618589,4.618589,4.618589,6.27613,6.27613,6.27613,0.7107097,warrior
-18.61428,-18.61428,-18.61428,-52.11507,-52.11507,-52.11507,-82.54488,-82.54488,-82.54488,-89.95265,-89.95265,-89.95265,-91.86259,-91.86259,-91.86259,27.37091,27.37091,27.37091,54.49173,54.49173,54.49173,92.30357,92.30357,92.30357,102.6076,102.6076,102.6076,105.8802,105.8802,105.8802,12.19786,12.19786,12.19786,7.569125,7.569125,7.569125,-3.722219,-3.722219,-3.722219,1.225435,1.225435,1.225435,4.445483,4.445483,4.445483,-6.450756,-6.450756,-6.450756,-21.49398,-21.49398,-21.49398,-38.11391,-38.11391,-38.11391,-42.36169,-42.36169,-42.36169,20.72439,20.72439,20.72439,30.64557,30.64557,30.64557,41.51683,41.51683,41.51683,51.15099,51.15099,51.15099,6.271075,6.271075,6.271075,6.703947,6.703947,6.703947,4.212471,4.212471,4.212471,4.378318,4.378318,4.378318,6.271075,6.271075,6.271075,0.7109923,warrior
-18.70671,-18.70671,-18.70671,-52.21761,-52.21761,-52.21761,-82.59973,-82.59973,-82.59973,-90.1089,-90.1089,-90.1089,-91.96211,-91.96211,-91.96211,27.24337,27.24337,27.24337,54.43829,54.43829,54.43829,92.23959,92.23959,92.23959,102.6082,102.6082,102.6082,105.8573,105.8573,105.8573,12.08979,12.08979,12.08979,7.452094,7.452094,7.452094,-3.863506,-3.863506,-3.863506,1.164337,1.164337,1.164337,4.344097,4.344097,4.344097,-6.406353,-6.406353,-6.406353,-21.47843,-21.47843,-21.47843,-38.05589,-38.05589,-38.05589,-42.34242,-42.34242,-42.34242,20.71745,20.71745,20.71745,30.61854,30.61854,30.61854,41.58369,41.58369,41.58369,51.25102,51.25102,51.25102,6.264158,6.264158,6.264158,6.709853,6.709853,6.709853,4.085051,4.085051,4.085051,4.268332,4.268332,4.268332,6.264158,6.264158,6.264158,0.7098914,warrior
